File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
Art/Model/Item/it05/00/0000/it0500_0000_0.mesh	Balahara Horn	Weapons/Hunting Horn	it0500_0000_0.mesh,Balahara Horn II,Balahara Horn III,Balahara Horn IV		
Art/Model/Item/it05/00/0001/it0500_0001_0.mesh	Sandsea Ghantisil	Weapons/Hunting Horn	it0500_0001_0.mesh		
Art/Model/Item/it05/00/0002/it0500_0002_0.chain2	Dosha Farsounder (Chain Physics)	Weapons/Hunting Horn	it0500_0002_0.chain2,Dosha Farsounder II,Dosha Farsounder III		
Art/Model/Item/it05/00/0002/it0500_0002_0.mesh	Dosha Farsounder	Weapons/Hunting Horn	it0500_0002_0.mesh,Dosha Farsounder II,Dosha Farsounder III		
Art/Model/Item/it05/00/0003/it0500_0003_0.chain2	Farsounder Honga (Chain Physics)	Weapons/Hunting Horn	it0500_0003_0.chain2		
Art/Model/Item/it05/00/0003/it0500_0003_0.mesh	Farsounder Honga	Weapons/Hunting Horn	it0500_0003_0.mesh		
Art/Model/Item/it05/00/0004/it0500_0004_0.chain2	Hope Horn (Chain Physics)	Weapons/Hunting Horn	it0500_0004_0.chain2,Hope Horn II,Hope Horn III,Hope Horn IV,Hope Horn V,Esperanza Horn		
Art/Model/Item/it05/00/0004/it0500_0004_0.mesh	Hope Horn	Weapons/Hunting Horn	it0500_0004_0.mesh,Hope Horn II,Hope Horn III,Hope Horn IV,Hope Horn V,Esperanza Horn		
Art/Model/Item/it05/00/0005/it0500_0005_0.mesh	War Bongo	Weapons/Hunting Horn	it0500_0005_0.mesh,War Bongo II,War Conga		
Art/Model/Item/it05/00/0006/it0500_0006_0.mesh	Poisoned Capri	Weapons/Hunting Horn	it0500_0006_0.mesh,Poisoned Capri II,Crazed Melody		
Art/Model/Item/it05/00/0007/it0500_0007_0.mesh	Lagia Horn	Weapons/Hunting Horn	it0500_0007_0.mesh,Lagia Thunderpeal,Lagia Horn		
Art/Model/Item/it05/00/0008/it0500_0008_0.chain2	Rey Perun (Chain Physics)	Weapons/Hunting Horn	it0500_0008_0.chain2,Rey Perun II,Rey Perun III,Perun Clairhorn		
Art/Model/Item/it05/00/0008/it0500_0008_0.mesh	Rey Perun	Weapons/Hunting Horn	it0500_0008_0.mesh,Rey Perun II,Rey Perun III,Perun Clairhorn		
Art/Model/Item/it05/00/0009/it0500_0009_0.mesh	Valkyrie Chordmaker	Weapons/Hunting Horn	it0500_0009_0.mesh,Valkyrie Chordmaker II,Queen Chordmaker		
Art/Model/Item/it05/00/0010/it0500_0010_0.mesh	Flame Feroce	Weapons/Hunting Horn	it0500_0010_0.mesh,Rathalos Feroce		
Art/Model/Item/it05/00/0011/it0500_0011_0.chain2	Kummerklang (Chain Physics)	Weapons/Hunting Horn	it0500_0011_0.chain2,Gramklang		
Art/Model/Item/it05/00/0011/it0500_0011_0.mesh	Kummerklang	Weapons/Hunting Horn	it0500_0011_0.mesh,Gramklang		
Art/Model/Item/it05/00/0012/it0500_0012_0.mesh	Ajara Reverberator	Weapons/Hunting Horn	it0500_0012_0.mesh,Ajara Reverberator II,Ajara-Jivaka		
Art/Model/Item/it05/00/0015/it0500_0015_0.chain2	Kut-Ku's Song (Chain Physics)	Weapons/Hunting Horn	it0500_0015_0.chain2,Kut-Kus Song II,Kut-Ku Cantabile		
Art/Model/Item/it05/00/0015/it0500_0015_0.mesh	Kut-Ku's Song	Weapons/Hunting Horn	it0500_0015_0.mesh,Kut-Kus Song II,Kut-Ku Cantabile		
Art/Model/Item/it05/00/0016/it0500_0016_0.mesh	Vadya Muse	Weapons/Hunting Horn	it0500_0016_0.mesh,Allysyl Muse,Vadya Muse		
Art/Model/Item/it05/00/0018/it0500_0018_0.mesh	G. Veldian Sibilus	Weapons/Hunting Horn	it0500_0018_0.mesh,G. Veldian Sibilus II,G. Resounding Galahad		
Art/Model/Item/it05/00/0019/it0500_0019_0.mesh	Jin Dhaang	Weapons/Hunting Horn	it0500_0019_0.mesh,Precipice Kovira		
Art/Model/Item/it05/00/0020/it0500_0020_0.chain2	Nihil Chord (Chain Physics)	Weapons/Hunting Horn	it0500_0020_0.chain2,Nihil Chord II,Kae-Jins Lament		
Art/Model/Item/it05/00/0020/it0500_0020_0.mesh	Nihil Chord	Weapons/Hunting Horn	it0500_0020_0.mesh,Nihil Chord II,Kae-Jins Lament		
Art/Model/Item/it05/00/0024/it0500_0024_0.chain2	Veldian Sibilus (Chain Physics)	Weapons/Hunting Horn	it0500_0024_0.chain2,Resounding Galahad		
Art/Model/Item/it05/00/0024/it0500_0024_0.mesh	Veldian Sibilus	Weapons/Hunting Horn	it0500_0024_0.mesh,Resounding Galahad		
Art/Model/Item/it05/00/0027/it0500_0027_0.mesh	Glass Royale	Weapons/Hunting Horn	it0500_0027_0.mesh		
Art/Model/Item/it05/01/0001/it0501_0001_0.mesh	Bone Horn	Weapons/Hunting Horn	it0501_0001_0.mesh,Bone Horn II,Bone Horn III,Bone Horn IV,Hardened Bone Horn		
Art/Model/Item/it05/01/0002/it0501_0002_0.mesh	Metal Bagpipe	Weapons/Hunting Horn	it0501_0002_0.mesh,Metal Bagpipe II,Metal Bagpipe III,Great Bagpipe		
Art/Model/Item/it05/01/0004/it0501_0004_0.mesh	Sonic Horn	Weapons/Hunting Horn	it0501_0004_0.mesh,Sonic Horn II,Sonic Horn III,Sonic Horn IV		
Art/Model/Item/it05/10/0000/it0510_0000_0.mesh	Albirath Feroce	Weapons/Hunting Horn	it0510_0000_0.mesh,Albirath Feroce II,G. Rathalos Feroce		
Art/Model/Item/it05/10/0001/it0510_0001_0.chain2	Dosha Grudgesounder (Chain Physics)	Weapons/Hunting Horn	it0510_0001_0.chain2,Dosha Grudgesounder II,Grudgesounder Urga		
Art/Model/Item/it05/10/0001/it0510_0001_0.mesh	Dosha Grudgesounder	Weapons/Hunting Horn	it0510_0001_0.mesh,Dosha Grudgesounder II,Grudgesounder Urga		
Art/Model/Item/it05/10/0002/it0510_0002_0.chain2	Deafening Fulgur (Chain Physics)	Weapons/Hunting Horn	it0510_0002_0.chain2,Fulgurhowl Guardiana		
Art/Model/Item/it05/10/0002/it0510_0002_0.mesh	Deafening Fulgur	Weapons/Hunting Horn	it0510_0002_0.mesh,Fulgurhowl Guardiana		
Art/Model/Item/it05/10/0003/it0510_0003_0.mesh	Artian Sounder	Weapons/Hunting Horn	it0510_0003_0.mesh,Artian Sounder II,Omiltika		
Art/Model/Item/it05/99/it0599_0000_0.chain2	Balahara Horn (Chain Physics)	Weapons/Hunting Horn	it0599_0000_0.chain2,Balahara Horn II,Balahara Horn III,Balahara Horn IV		
Art/Model/Item/it06/00/0000/it0600_0000_0.chain2	Dosha Fierceborer (Chain Physics)	Weapons/Lance	it0600_0000_0.chain2,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it06/00/0000/it0600_0000_0.mesh	Dosha Fierceborer	Weapons/Lance	it0600_0000_0.mesh,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it06/00/0000/it0600_0000_1.chain2	Dosha Fierceborer (Shield) (Chain Physics)	Weapons/Lance	it0600_0000_1.chain2,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it06/00/0000/it0600_0000_1.mesh	Dosha Fierceborer (Shield)	Weapons/Lance	it0600_0000_1.mesh,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it06/00/0001/it0600_0001_0.chain2	Fierceborer Dubhanith (Chain Physics)	Weapons/Lance	it0600_0001_0.chain2		
Art/Model/Item/it06/00/0001/it0600_0001_0.mesh	Fierceborer Dubhanith	Weapons/Lance	it0600_0001_0.mesh		
Art/Model/Item/it06/00/0001/it0600_0001_1.chain2	Fierceborer Dubhanith (Shield) (Chain Physics)	Weapons/Lance	it0600_0001_1.chain2		
Art/Model/Item/it06/00/0001/it0600_0001_1.mesh	Fierceborer Dubhanith (Shield)	Weapons/Lance	it0600_0001_1.mesh		
Art/Model/Item/it06/00/0002/it0600_0002_0.mesh	Balahara Lance	Weapons/Lance	it0600_0002_0.mesh,Balahara Lance II,Balahara Lance III,Balahara Lance IV		
Art/Model/Item/it06/00/0002/it0600_0002_1.mesh	Balahara Lance (Shield)	Weapons/Lance	it0600_0002_1.mesh,Balahara Lance II,Balahara Lance III,Balahara Lance IV		
Art/Model/Item/it06/00/0003/it0600_0003_0.mesh	Sandsea Prallaya	Weapons/Lance	it0600_0003_0.mesh		
Art/Model/Item/it06/00/0003/it0600_0003_1.mesh	Sandsea Prallaya (Shield)	Weapons/Lance	it0600_0003_1.mesh		
Art/Model/Item/it06/00/0004/it0600_0004_0.chain2	Hope Lance (Chain Physics)	Weapons/Lance	it0600_0004_0.chain2,Hope Lance II,Hope Lance III,Hope Lance IV,Hope Lance V,Esperanza Lance		
Art/Model/Item/it06/00/0004/it0600_0004_0.mesh	Hope Lance	Weapons/Lance	it0600_0004_0.mesh,Hope Lance II,Hope Lance III,Hope Lance IV,Hope Lance V,Esperanza Lance		
Art/Model/Item/it06/00/0004/it0600_0004_1.chain2	Hope Lance (Shield) (Chain Physics)	Weapons/Lance	it0600_0004_1.chain2,Hope Lance II,Hope Lance III,Hope Lance IV,Hope Lance V,Esperanza Lance		
Art/Model/Item/it06/00/0004/it0600_0004_1.mesh	Hope Lance (Shield)	Weapons/Lance	it0600_0004_1.mesh,Hope Lance II,Hope Lance III,Hope Lance IV,Hope Lance V,Esperanza Lance		
Art/Model/Item/it06/00/0005/it0600_0005_0.chain2	Quematrice Lanza (Chain Physics)	Weapons/Lance	it0600_0005_0.chain2,Quematrice Lanza II,Quematrice Lanza III,Quematrice Lanza IV		
Art/Model/Item/it06/00/0005/it0600_0005_0.mesh	Quematrice Lanza	Weapons/Lance	it0600_0005_0.mesh,Quematrice Lanza II,Quematrice Lanza III,Quematrice Lanza IV		
Art/Model/Item/it06/00/0005/it0600_0005_1.chain2	Quematrice Lanza (Shield) (Chain Physics)	Weapons/Lance	it0600_0005_1.chain2,Quematrice Lanza II,Quematrice Lanza III,Quematrice Lanza IV		
Art/Model/Item/it06/00/0005/it0600_0005_1.mesh	Quematrice Lanza (Shield)	Weapons/Lance	it0600_0005_1.mesh,Quematrice Lanza II,Quematrice Lanza III,Quematrice Lanza IV		
Art/Model/Item/it06/00/0006/it0600_0006_0.chain2	Firetrail Kaminet (Chain Physics)	Weapons/Lance	it0600_0006_0.chain2		
Art/Model/Item/it06/00/0006/it0600_0006_0.mesh	Firetrail Kaminet	Weapons/Lance	it0600_0006_0.mesh		
Art/Model/Item/it06/00/0006/it0600_0006_1.chain2	Firetrail Kaminet (Shield) (Chain Physics)	Weapons/Lance	it0600_0006_1.chain2		
Art/Model/Item/it06/00/0006/it0600_0006_1.mesh	Firetrail Kaminet (Shield)	Weapons/Lance	it0600_0006_1.mesh		
Art/Model/Item/it06/00/0007/it0600_0007_0.mesh	Barina Sarissa	Weapons/Lance	it0600_0007_0.mesh,Barina Sarissa II,Barina Sarissa III,Barina Sarissa IV		
Art/Model/Item/it06/00/0007/it0600_0007_1.chain2	Barina Sarissa (Shield) (Chain Physics)	Weapons/Lance	it0600_0007_1.chain2,Barina Sarissa II,Barina Sarissa III,Barina Sarissa IV		
Art/Model/Item/it06/00/0007/it0600_0007_1.mesh	Barina Sarissa (Shield)	Weapons/Lance	it0600_0007_1.mesh,Barina Sarissa II,Barina Sarissa III,Barina Sarissa IV		
Art/Model/Item/it06/00/0008/it0600_0008_0.mesh	Lala Aviculari	Weapons/Lance	it0600_0008_0.mesh		
Art/Model/Item/it06/00/0008/it0600_0008_1.chain2	Lala Aviculari (Shield) (Chain Physics)	Weapons/Lance	it0600_0008_1.chain2		
Art/Model/Item/it06/00/0008/it0600_0008_1.mesh	Lala Aviculari (Shield)	Weapons/Lance	it0600_0008_1.mesh		
Art/Model/Item/it06/00/0009/it0600_0009_0.mesh	Rompo Piercer	Weapons/Lance	it0600_0009_0.mesh,Rompo Piercer II,Rompo Piercer III,Rompo Tetrotox		
Art/Model/Item/it06/00/0009/it0600_0009_1.mesh	Rompo Piercer (Shield)	Weapons/Lance	it0600_0009_1.mesh,Rompo Piercer II,Rompo Piercer III,Rompo Tetrotox		
Art/Model/Item/it06/00/0010/it0600_0010_0.chain2	Rey Indra (Chain Physics)	Weapons/Lance	it0600_0010_0.chain2,Rey Indra II,Rey Indra III,Indra Clairlance		
Art/Model/Item/it06/00/0010/it0600_0010_0.mesh	Rey Indra	Weapons/Lance	it0600_0010_0.mesh,Rey Indra II,Rey Indra III,Indra Clairlance		
Art/Model/Item/it06/00/0010/it0600_0010_1.chain2	Rey Indra (Shield) (Chain Physics)	Weapons/Lance	it0600_0010_1.chain2,Rey Indra II,Rey Indra III,Indra Clairlance		
Art/Model/Item/it06/00/0010/it0600_0010_1.mesh	Rey Indra (Shield)	Weapons/Lance	it0600_0010_1.mesh,Rey Indra II,Rey Indra III,Indra Clairlance		
Art/Model/Item/it06/00/0011/it0600_0011_0.mesh	Red Tail	Weapons/Lance	it0600_0011_0.mesh,Spear of Prominence		
Art/Model/Item/it06/00/0011/it0600_0011_1.mesh	Red Tail (Shield)	Weapons/Lance	it0600_0011_1.mesh,Spear of Prominence		
Art/Model/Item/it06/00/0012/it0600_0012_0.mesh	Eiferschild	Weapons/Lance	it0600_0012_0.mesh,Fieberschild		
Art/Model/Item/it06/00/0012/it0600_0012_1.mesh	Eiferschild (Shield)	Weapons/Lance	it0600_0012_1.mesh,Fieberschild		
Art/Model/Item/it06/00/0013/it0600_0013_0.chain2	Windpierce Lance (Chain Physics)	Weapons/Lance	it0600_0013_0.chain2,Windpierce Lance II,Windpierce Lance III,Windpierce Tsukibami		
Art/Model/Item/it06/00/0013/it0600_0013_0.mesh	Windpierce Lance	Weapons/Lance	it0600_0013_0.mesh,Windpierce Lance II,Windpierce Lance III,Windpierce Tsukibami		
Art/Model/Item/it06/00/0013/it0600_0013_1.chain2	Windpierce Lance (Shield) (Chain Physics)	Weapons/Lance	it0600_0013_1.chain2,Windpierce Lance II,Windpierce Lance III,Windpierce Tsukibami		
Art/Model/Item/it06/00/0013/it0600_0013_1.mesh	Windpierce Lance (Shield)	Weapons/Lance	it0600_0013_1.mesh,Windpierce Lance II,Windpierce Lance III,Windpierce Tsukibami		
Art/Model/Item/it06/00/0014/it0600_0014_0.chain2	Nu Osminog (Chain Physics)	Weapons/Lance	it0600_0014_0.chain2,Nu Osminog II,Abaddonian Osminog		
Art/Model/Item/it06/00/0014/it0600_0014_0.mesh	Nu Osminog	Weapons/Lance	it0600_0014_0.mesh,Nu Osminog II,Abaddonian Osminog		
Art/Model/Item/it06/00/0014/it0600_0014_1.chain2	Nu Osminog (Shield) (Chain Physics)	Weapons/Lance	it0600_0014_1.chain2,Nu Osminog II,Abaddonian Osminog		
Art/Model/Item/it06/00/0014/it0600_0014_1.mesh	Nu Osminog (Shield)	Weapons/Lance	it0600_0014_1.mesh,Nu Osminog II,Abaddonian Osminog		
Art/Model/Item/it06/00/0017/it0600_0017_0.mesh	Acrus Lance 	Weapons/Lance	it0600_0017_0.mesh,High Acrus Lance 		
Art/Model/Item/it06/00/0017/it0600_0017_1.mesh	Acrus Lance (Shield)	Weapons/Lance	it0600_0017_1.mesh,High Acrus Lance (Shield)		
Art/Model/Item/it06/00/0018/it0600_0018_0.mesh	Harbah Lance 	Weapons/Lance	it0600_0018_0.mesh,Turbulent Lance 		
Art/Model/Item/it06/00/0018/it0600_0018_1.mesh	Harbah Lance (Shield)	Weapons/Lance	it0600_0018_1.mesh,Turbulent Lance (Shield)		
Art/Model/Item/it06/00/0019/it0600_0019_0.mesh	Gravios Spear	Weapons/Lance	it0600_0019_0.mesh,Gravios Lance		
Art/Model/Item/it06/00/0019/it0600_0019_1.mesh	Gravios Spear (Shield)	Weapons/Lance	it0600_0019_1.mesh,Gravios Lance		
Art/Model/Item/it06/00/0021/it0600_0021_0.chain2	G. Veldian Lancea (Chain Physics)	Weapons/Lance	it0600_0021_0.chain2,G. Veldian Lancea II,G. Purifying Beaumains		
Art/Model/Item/it06/00/0021/it0600_0021_0.mesh	G. Veldian Lancea	Weapons/Lance	it0600_0021_0.mesh,G. Veldian Lancea II,G. Purifying Beaumains		
Art/Model/Item/it06/00/0021/it0600_0021_1.mesh	G. Veldian Lancea (Shield)	Weapons/Lance	it0600_0021_1.mesh,G. Veldian Lancea II,G. Purifying Beaumains		
Art/Model/Item/it06/00/0024/it0600_0024_0.chain2	Veldian Lancea (Chain Physics)	Weapons/Lance	it0600_0024_0.chain2,Purifying Beaumains		
Art/Model/Item/it06/00/0024/it0600_0024_0.mesh	Veldian Lancea	Weapons/Lance	it0600_0024_0.mesh,Purifying Beaumains		
Art/Model/Item/it06/00/0024/it0600_0024_1.mesh	Veldian Lancea (Shield)	Weapons/Lance	it0600_0024_1.mesh,Purifying Beaumains		
Art/Model/Item/it06/00/0025/it0600_0025_0.mesh	Babel Spear	Weapons/Lance	it0600_0025_0.mesh		
Art/Model/Item/it06/00/0025/it0600_0025_1.mesh	Babel Spear (Shield)	Weapons/Lance	it0600_0025_1.mesh		
Art/Model/Item/it06/00/0030/it0600_0030_0.mesh	Paladin Lance	Weapons/Lance	it0600_0030_0.mesh		
Art/Model/Item/it06/00/0030/it0600_0030_1.mesh	Paladin Lance (Shield)	Weapons/Lance	it0600_0030_1.mesh		
Art/Model/Item/it06/01/0002/it0601_0002_0.mesh	Chrome Drill	Weapons/Lance	it0601_0002_0.mesh,Chrome Drill II,Chrome Drill III,Chrome Lance		
Art/Model/Item/it06/01/0002/it0601_0002_1.mesh	Chrome Drill (Shield)	Weapons/Lance	it0601_0002_1.mesh,Chrome Drill II,Chrome Drill III,Chrome Lance		
Art/Model/Item/it06/01/0004/it0601_0004_0.mesh	Bone Lance	Weapons/Lance	it0601_0004_0.mesh,Bone Lance II,Bone Lance III,Bone Lance IV,Hard Bone Lance		
Art/Model/Item/it06/01/0004/it0601_0004_1.mesh	Bone Lance (Shield)	Weapons/Lance	it0601_0004_1.mesh,Bone Lance II,Bone Lance III,Bone Lance IV,Hard Bone Lance		
Art/Model/Item/it06/10/0000/it0610_0000_0.mesh	Albirath Tail	Weapons/Lance	it0610_0000_0.mesh,Albirath Tail II,Shining Pillar		
Art/Model/Item/it06/10/0000/it0610_0000_1.mesh	Albirath Tail (Shield)	Weapons/Lance	it0610_0000_1.mesh,Albirath Tail II,Shining Pillar		
Art/Model/Item/it06/10/0001/it0610_0001_0.mesh	Chthonian Firewheel	Weapons/Lance	it0610_0001_0.mesh,Chthonian Firewheel II,Bequeathed Regret		
Art/Model/Item/it06/10/0001/it0610_0001_1.mesh	Chthonian Firewheel (Shield)	Weapons/Lance	it0610_0001_1.mesh,Chthonian Firewheel II,Bequeathed Regret		
Art/Model/Item/it06/10/0002/it0610_0002_0.chain2	Dosha Gloomborer (Chain Physics)	Weapons/Lance	it0610_0002_0.chain2,Dosha Gloomborer II,Gloomborer Urshanith		
Art/Model/Item/it06/10/0002/it0610_0002_0.mesh	Dosha Gloomborer	Weapons/Lance	it0610_0002_0.mesh,Dosha Gloomborer II,Gloomborer Urshanith		
Art/Model/Item/it06/10/0002/it0610_0002_1.chain2	Dosha Gloomborer (Shield) (Chain Physics)	Weapons/Lance	it0610_0002_1.chain2,Dosha Gloomborer II,Gloomborer Urshanith		
Art/Model/Item/it06/10/0002/it0610_0002_1.mesh	Dosha Gloomborer (Shield)	Weapons/Lance	it0610_0002_1.mesh,Dosha Gloomborer II,Gloomborer Urshanith		
Art/Model/Item/it06/10/0003/it0610_0003_0.mesh	Artian Lance	Weapons/Lance	it0610_0003_0.mesh,Artian Lance II,Skyscraper		
Art/Model/Item/it06/10/0003/it0610_0003_1.mesh	Artian Lance (Shield)	Weapons/Lance	it0610_0003_1.mesh,Artian Lance II,Skyscraper		
Art/Model/Item/it06/99/it0699_0000_0.chain2	Dosha Fierceborer (Chain Physics)	Weapons/Lance	it0699_0000_0.chain2,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it06/99/it0699_0000_1.chain2	Dosha Fierceborer (Shield) (Chain Physics)	Weapons/Lance	it0699_0000_1.chain2,Dosha Fierceborer II,Dosha Fierceborer III		
Art/Model/Item/it07/00/0000/it0700_0000_0.chain2	Hope Gunlance (Chain Physics)	Weapons/Gun Lance	it0700_0000_0.chain2,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it07/00/0000/it0700_0000_0.mesh	Hope Gunlance	Weapons/Gun Lance	it0700_0000_0.mesh,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it07/00/0000/it0700_0000_1.chain2	Hope Gunlance (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0000_1.chain2,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it07/00/0000/it0700_0000_1.mesh	Hope Gunlance (Shield)	Weapons/Gun Lance	it0700_0000_1.mesh,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it07/00/0001/it0700_0001_0.chain2	Quematrice Culebrina (Chain Physics)	Weapons/Gun Lance	it0700_0001_0.chain2,Quematrice Culebrina II,Quematrice Culebrina III,Quematrice Culebrina IV		
Art/Model/Item/it07/00/0001/it0700_0001_0.mesh	Quematrice Culebrina	Weapons/Gun Lance	it0700_0001_0.mesh,Quematrice Culebrina II,Quematrice Culebrina III,Quematrice Culebrina IV		
Art/Model/Item/it07/00/0001/it0700_0001_1.chain2	Quematrice Culebrina (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0001_1.chain2,Quematrice Culebrina II,Quematrice Culebrina III,Quematrice Culebrina IV		
Art/Model/Item/it07/00/0001/it0700_0001_1.mesh	Quematrice Culebrina (Shield)	Weapons/Gun Lance	it0700_0001_1.mesh,Quematrice Culebrina II,Quematrice Culebrina III,Quematrice Culebrina IV		
Art/Model/Item/it07/00/0002/it0700_0002_0.chain2	Firetrail Quemador (Chain Physics)	Weapons/Gun Lance	it0700_0002_0.chain2		
Art/Model/Item/it07/00/0002/it0700_0002_0.mesh	Firetrail Quemador	Weapons/Gun Lance	it0700_0002_0.mesh		
Art/Model/Item/it07/00/0002/it0700_0002_1.chain2	Firetrail Quemador (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0002_1.chain2		
Art/Model/Item/it07/00/0002/it0700_0002_1.mesh	Firetrail Quemador (Shield)	Weapons/Gun Lance	it0700_0002_1.mesh		
Art/Model/Item/it07/00/0003/it0700_0003_0.mesh	Balahara Exploder	Weapons/Gun Lance	it0700_0003_0.mesh,Balahara Exploder II,Balahara Exploder III,Balahara Exploder IV		
Art/Model/Item/it07/00/0003/it0700_0003_1.mesh	Balahara Exploder (Shield)	Weapons/Gun Lance	it0700_0003_1.mesh,Balahara Exploder II,Balahara Exploder III,Balahara Exploder IV		
Art/Model/Item/it07/00/0004/it0700_0004_0.mesh	Sandsea Visponan	Weapons/Gun Lance	it0700_0004_0.mesh		
Art/Model/Item/it07/00/0004/it0700_0004_1.mesh	Sandsea Visponan (Shield)	Weapons/Gun Lance	it0700_0004_1.mesh		
Art/Model/Item/it07/00/0005/it0700_0005_0.chain2	Uth Falarmata (Chain Physics)	Weapons/Gun Lance	it0700_0005_0.chain2,Uth Falarmata II,Uth Falarmata III,Falarmata-of-the-Waves		
Art/Model/Item/it07/00/0005/it0700_0005_0.mesh	Uth Falarmata	Weapons/Gun Lance	it0700_0005_0.mesh,Uth Falarmata II,Uth Falarmata III,Falarmata-of-the-Waves		
Art/Model/Item/it07/00/0005/it0700_0005_1.chain2	Uth Falarmata (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0005_1.chain2,Uth Falarmata II,Uth Falarmata III,Falarmata-of-the-Waves		
Art/Model/Item/it07/00/0005/it0700_0005_1.mesh	Uth Falarmata (Shield)	Weapons/Gun Lance	it0700_0005_1.mesh,Uth Falarmata II,Uth Falarmata III,Falarmata-of-the-Waves		
Art/Model/Item/it07/00/0006/it0700_0006_0.mesh	Princess Panoply	Weapons/Gun Lance	it0700_0006_0.mesh,Princess Panoply II,Ortlinde		
Art/Model/Item/it07/00/0006/it0700_0006_1.mesh	Princess Panoply (Shield)	Weapons/Gun Lance	it0700_0006_1.mesh,Princess Panoply II,Ortlinde		
Art/Model/Item/it07/00/0007/it0700_0007_0.mesh	Red Rook	Weapons/Gun Lance	it0700_0007_0.mesh,Crimson Rook		
Art/Model/Item/it07/00/0007/it0700_0007_1.mesh	Red Rook (Shield)	Weapons/Gun Lance	it0700_0007_1.mesh,Crimson Rook		
Art/Model/Item/it07/00/0008/it0700_0008_0.mesh	Tyrannenarm	Weapons/Gun Lance	it0700_0008_0.mesh,Verräterarm		
Art/Model/Item/it07/00/0008/it0700_0008_1.chain2	Tyrannenarm (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0008_1.chain2,Verräterarm		
Art/Model/Item/it07/00/0008/it0700_0008_1.mesh	Tyrannenarm (Shield)	Weapons/Gun Lance	it0700_0008_1.mesh,Verräterarm		
Art/Model/Item/it07/00/0009/it0700_0009_0.mesh	Shell Gunberd	Weapons/Gun Lance	it0700_0009_0.mesh,Shell Gunberd II,Shell Gunberd III,Solid Gunberd		
Art/Model/Item/it07/00/0009/it0700_0009_1.mesh	Shell Gunberd (Shield)	Weapons/Gun Lance	it0700_0009_1.mesh,Shell Gunberd II,Shell Gunberd III,Solid Gunberd		
Art/Model/Item/it07/00/0010/it0700_0010_0.mesh	Ajara Gunpike	Weapons/Gun Lance	it0700_0010_0.mesh,Ajara Gunpike II,Ajara-Kalika		
Art/Model/Item/it07/00/0010/it0700_0010_1.chain2	Ajara Gunpike (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0010_1.chain2,Ajara Gunpike II,Ajara-Kalika		
Art/Model/Item/it07/00/0010/it0700_0010_1.mesh	Ajara Gunpike (Shield)	Weapons/Gun Lance	it0700_0010_1.mesh,Ajara Gunpike II,Ajara-Kalika		
Art/Model/Item/it07/00/0013/it0700_0013_0.mesh	Hard Hitter	Weapons/Gun Lance	it0700_0013_0.mesh,Hard Hitter II,Big Slugger		
Art/Model/Item/it07/00/0013/it0700_0013_1.mesh	Hard Hitter (Shield)	Weapons/Gun Lance	it0700_0013_1.mesh,Hard Hitter II,Big Slugger		
Art/Model/Item/it07/00/0014/it0700_0014_0.mesh	Lagia Burst 	Weapons/Gun Lance	it0700_0014_0.mesh,Exlagia Gunlance ,Lagia Burst 		
Art/Model/Item/it07/00/0014/it0700_0014_1.mesh	Lagia Burst (Shield)	Weapons/Gun Lance	it0700_0014_1.mesh,Exlagia Gunlance (Shield),Lagia Burst (Shield)		
Art/Model/Item/it07/00/0015/it0700_0015_0.mesh	Jaya Gunlance 	Weapons/Gun Lance	it0700_0015_0.mesh,Riotous Gunlance ,Jaya Gunlance 		
Art/Model/Item/it07/00/0015/it0700_0015_1.mesh	Jaya Gunlance (Shield)	Weapons/Gun Lance	it0700_0015_1.mesh,Riotous Gunlance (Shield),Jaya Gunlance (Shield)		
Art/Model/Item/it07/00/0016/it0700_0016_0.mesh	White Gunlance	Weapons/Gun Lance	it0700_0016_0.mesh,White Cannon		
Art/Model/Item/it07/00/0016/it0700_0016_1.mesh	White Gunlance (Shield)	Weapons/Gun Lance	it0700_0016_1.mesh,White Cannon		
Art/Model/Item/it07/00/0018/it0700_0018_0.chain2	G. Veldian Hasta (Chain Physics)	Weapons/Gun Lance	it0700_0018_0.chain2,G. Veldian Hasta II,G. Lawful Bors		
