File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n05_p00_p11_e.mcol	ColGrid_64_n05_p00_p11_e.mcol	Stage/Base	ColGrid_64_n05_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n05_p00_p12_e.mcol	ColGrid_64_n05_p00_p12_e.mcol	Stage/Base	ColGrid_64_n05_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n05_p00_p13_e.mcol	ColGrid_64_n05_p00_p13_e.mcol	Stage/Base	ColGrid_64_n05_p00_p13_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n05_p00_p14_e.mcol	ColGrid_64_n05_p00_p14_e.mcol	Stage/Base	ColGrid_64_n05_p00_p14_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n06_p00_p10_e.mcol	ColGrid_64_n06_p00_p10_e.mcol	Stage/Base	ColGrid_64_n06_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n06_p00_p11_e.mcol	ColGrid_64_n06_p00_p11_e.mcol	Stage/Base	ColGrid_64_n06_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n06_p00_p12_e.mcol	ColGrid_64_n06_p00_p12_e.mcol	Stage/Base	ColGrid_64_n06_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n06_p00_p13_e.mcol	ColGrid_64_n06_p00_p13_e.mcol	Stage/Base	ColGrid_64_n06_p00_p13_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n07_p00_p10_e.mcol	ColGrid_64_n07_p00_p10_e.mcol	Stage/Base	ColGrid_64_n07_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n07_p00_p11_e.mcol	ColGrid_64_n07_p00_p11_e.mcol	Stage/Base	ColGrid_64_n07_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n07_p00_p12_e.mcol	ColGrid_64_n07_p00_p12_e.mcol	Stage/Base	ColGrid_64_n07_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n08_p00_p10_e.mcol	ColGrid_64_n08_p00_p10_e.mcol	Stage/Base	ColGrid_64_n08_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n08_p00_p11_e.mcol	ColGrid_64_n08_p00_p11_e.mcol	Stage/Base	ColGrid_64_n08_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n08_p00_p12_e.mcol	ColGrid_64_n08_p00_p12_e.mcol	Stage/Base	ColGrid_64_n08_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n09_p00_p10_e.mcol	ColGrid_64_n09_p00_p10_e.mcol	Stage/Base	ColGrid_64_n09_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n09_p00_p11_e.mcol	ColGrid_64_n09_p00_p11_e.mcol	Stage/Base	ColGrid_64_n09_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n09_p00_p12_e.mcol	ColGrid_64_n09_p00_p12_e.mcol	Stage/Base	ColGrid_64_n09_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n10_p00_p09_e.mcol	ColGrid_64_n10_p00_p09_e.mcol	Stage/Base	ColGrid_64_n10_p00_p09_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n10_p00_p10_e.mcol	ColGrid_64_n10_p00_p10_e.mcol	Stage/Base	ColGrid_64_n10_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n10_p00_p11_e.mcol	ColGrid_64_n10_p00_p11_e.mcol	Stage/Base	ColGrid_64_n10_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n11_p00_p07_e.mcol	ColGrid_64_n11_p00_p07_e.mcol	Stage/Base	ColGrid_64_n11_p00_p07_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n11_p00_p08_e.mcol	ColGrid_64_n11_p00_p08_e.mcol	Stage/Base	ColGrid_64_n11_p00_p08_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n11_p00_p09_e.mcol	ColGrid_64_n11_p00_p09_e.mcol	Stage/Base	ColGrid_64_n11_p00_p09_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n11_p00_p10_e.mcol	ColGrid_64_n11_p00_p10_e.mcol	Stage/Base	ColGrid_64_n11_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n12_p00_p06_e.mcol	ColGrid_64_n12_p00_p06_e.mcol	Stage/Base	ColGrid_64_n12_p00_p06_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n12_p00_p07_e.mcol	ColGrid_64_n12_p00_p07_e.mcol	Stage/Base	ColGrid_64_n12_p00_p07_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n12_p00_p08_e.mcol	ColGrid_64_n12_p00_p08_e.mcol	Stage/Base	ColGrid_64_n12_p00_p08_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n12_p00_p09_e.mcol	ColGrid_64_n12_p00_p09_e.mcol	Stage/Base	ColGrid_64_n12_p00_p09_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n12_p00_p10_e.mcol	ColGrid_64_n12_p00_p10_e.mcol	Stage/Base	ColGrid_64_n12_p00_p10_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_n13_p00_p07_e.mcol	ColGrid_64_n13_p00_p07_e.mcol	Stage/Base	ColGrid_64_n13_p00_p07_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p00_p00_p11_e.mcol	ColGrid_64_p00_p00_p11_e.mcol	Stage/Base	ColGrid_64_p00_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p00_p00_p12_e.mcol	ColGrid_64_p00_p00_p12_e.mcol	Stage/Base	ColGrid_64_p00_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p01_p00_p11_e.mcol	ColGrid_64_p01_p00_p11_e.mcol	Stage/Base	ColGrid_64_p01_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p01_p00_p12_e.mcol	ColGrid_64_p01_p00_p12_e.mcol	Stage/Base	ColGrid_64_p01_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p01_p00_p13_e.mcol	ColGrid_64_p01_p00_p13_e.mcol	Stage/Base	ColGrid_64_p01_p00_p13_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p02_p00_p11_e.mcol	ColGrid_64_p02_p00_p11_e.mcol	Stage/Base	ColGrid_64_p02_p00_p11_e.mcol		
GameDesign/Stage/st402/_Export/ECol_Grid/ColGrid_64_p02_p00_p12_e.mcol	ColGrid_64_p02_p00_p12_e.mcol	Stage/Base	ColGrid_64_p02_p00_p12_e.mcol		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n01_p00_p12.rmesh	RMeshGrid_64_n01_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n01_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n02_p00_p12.rmesh	RMeshGrid_64_n02_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n02_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n03_p00_p11.rmesh	RMeshGrid_64_n03_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n03_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n03_p00_p12.rmesh	RMeshGrid_64_n03_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n03_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n04_p00_p11.rmesh	RMeshGrid_64_n04_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n04_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n04_p00_p12.rmesh	RMeshGrid_64_n04_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n04_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n04_p00_p13.rmesh	RMeshGrid_64_n04_p00_p13.rmesh	Stage/Base	RMeshGrid_64_n04_p00_p13.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n05_p00_p10.rmesh	RMeshGrid_64_n05_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n05_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n05_p00_p11.rmesh	RMeshGrid_64_n05_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n05_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n05_p00_p12.rmesh	RMeshGrid_64_n05_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n05_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n05_p00_p13.rmesh	RMeshGrid_64_n05_p00_p13.rmesh	Stage/Base	RMeshGrid_64_n05_p00_p13.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n06_p00_p10.rmesh	RMeshGrid_64_n06_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n06_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n06_p00_p11.rmesh	RMeshGrid_64_n06_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n06_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n06_p00_p12.rmesh	RMeshGrid_64_n06_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n06_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n06_p00_p13.rmesh	RMeshGrid_64_n06_p00_p13.rmesh	Stage/Base	RMeshGrid_64_n06_p00_p13.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n07_p00_p10.rmesh	RMeshGrid_64_n07_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n07_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n07_p00_p11.rmesh	RMeshGrid_64_n07_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n07_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n07_p00_p12.rmesh	RMeshGrid_64_n07_p00_p12.rmesh	Stage/Base	RMeshGrid_64_n07_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n08_p00_p10.rmesh	RMeshGrid_64_n08_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n08_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n08_p00_p11.rmesh	RMeshGrid_64_n08_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n08_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n09_p00_p10.rmesh	RMeshGrid_64_n09_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n09_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n09_p00_p11.rmesh	RMeshGrid_64_n09_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n09_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n10_p00_p09.rmesh	RMeshGrid_64_n10_p00_p09.rmesh	Stage/Base	RMeshGrid_64_n10_p00_p09.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n10_p00_p10.rmesh	RMeshGrid_64_n10_p00_p10.rmesh	Stage/Base	RMeshGrid_64_n10_p00_p10.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n10_p00_p11.rmesh	RMeshGrid_64_n10_p00_p11.rmesh	Stage/Base	RMeshGrid_64_n10_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n11_p00_p08.rmesh	RMeshGrid_64_n11_p00_p08.rmesh	Stage/Base	RMeshGrid_64_n11_p00_p08.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n11_p00_p09.rmesh	RMeshGrid_64_n11_p00_p09.rmesh	Stage/Base	RMeshGrid_64_n11_p00_p09.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n12_p00_p07.rmesh	RMeshGrid_64_n12_p00_p07.rmesh	Stage/Base	RMeshGrid_64_n12_p00_p07.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_n12_p00_p08.rmesh	RMeshGrid_64_n12_p00_p08.rmesh	Stage/Base	RMeshGrid_64_n12_p00_p08.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p00_p00_p11.rmesh	RMeshGrid_64_p00_p00_p11.rmesh	Stage/Base	RMeshGrid_64_p00_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p00_p00_p12.rmesh	RMeshGrid_64_p00_p00_p12.rmesh	Stage/Base	RMeshGrid_64_p00_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p01_p00_p11.rmesh	RMeshGrid_64_p01_p00_p11.rmesh	Stage/Base	RMeshGrid_64_p01_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p01_p00_p12.rmesh	RMeshGrid_64_p01_p00_p12.rmesh	Stage/Base	RMeshGrid_64_p01_p00_p12.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p02_p00_p11.rmesh	RMeshGrid_64_p02_p00_p11.rmesh	Stage/Base	RMeshGrid_64_p02_p00_p11.rmesh		
GameDesign/Stage/st402/_Export/RMesh_Grid/RMeshGrid_64_p02_p00_p12.rmesh	RMeshGrid_64_p02_p00_p12.rmesh	Stage/Base	RMeshGrid_64_p02_p00_p12.rmesh		
GameDesign/Stage/st403/Layout/Loaded/Enemy/SubBoss/st403_SubBoss_Ms650006.pog	st403_SubBoss_Ms650006.pog	Stage/Base	st403_SubBoss_Ms650006.pog		
GameDesign/Stage/st502/Layout/Loaded/Layout_Switch/a01/LayoutSwitchObj/PointGraph/Slot_03_Layout_00_pog.pog	Slot_03_Layout_00_pog.pog	Stage/Base	Slot_03_Layout_00_pog.pog		
GameDesign/Stage/st502/Layout/Loaded/Layout_Switch/a01/LayoutSwitchObj/PointGraph/Slot_03_Layout_00_poglst.poglst	Slot_03_Layout_00_poglst.poglst	Stage/Base	Slot_03_Layout_00_poglst.poglst		
GameDesign/Stage/st502/Layout/Loaded/Layout_Switch/a01/LayoutSwitchObj/Slot_03_Layout_00.scn	Slot_03_Layout_00.scn	Stage/Base	Slot_03_Layout_00.scn		
GameDesign/Stage/st502/Layout/Loaded/Layout_Switch/a01/LayoutSwitchObj/Slot_03_Layout_01.scn	Slot_03_Layout_01.scn	Stage/Base	Slot_03_Layout_01.scn		
GameDesign/Stage/st502/Layout/Loaded/Layout_Switch/a01/Slot_03.scn	Slot_03.scn	Stage/Base	Slot_03.scn		
GameDesign/Text/Dialogue/Dia_NPC310_01_118_Facility.msg	Dia_NPC310_01_118_Facility.msg	MSG Files	Dia_NPC310_01_118_Facility.msg		
GameDesign/Text/Dialogue/Dia_stCh514000_Ms514000.msg	Dia_stCh514000_Ms514000.msg	MSG Files	Dia_stCh514000_Ms514000.msg		
GameDesign/Text/Dialogue/Dia_stCh514001_Ms514001.msg	Dia_stCh514001_Ms514001.msg	MSG Files	Dia_stCh514001_Ms514001.msg		
GameDesign/Text/Dialogue/Dia_stCh515000_Ms515000.msg	Dia_stCh515000_Ms515000.msg	MSG Files	Dia_stCh515000_Ms515000.msg		
GameDesign/Text/_Develop/NewTrialText.msg	NewTrialText.msg	MSG Files	NewTrialText.msg		
MasterMaterial/Textures/GOLD_Toon_Goggles_MSK3.tex	GOLD_Toon_Goggles_MSK3.tex	TEX Files	GOLD_Toon_Goggles_MSK3.tex		
MasterMaterial/Textures/GOLD_Toon_MSK3.tex	GOLD_Toon_MSK3.tex	TEX Files	GOLD_Toon_MSK3.tex		
MasterMaterial/Textures/Voronoise3D_MSK4.tex	Voronoise3D_MSK4.tex	TEX Files	Voronoise3D_MSK4.tex		
MaterialShader/Variation/Base_GOLD_Push.mmtr	Base_GOLD_Push.mmtr	MMTR Files	Base_GOLD_Push.mmtr		
MaterialShader/Variation/Base_otomo_equip_AnimEmitTex2.mmtr	Base_otomo_equip_AnimEmitTex2.mmtr	MMTR Files	Base_otomo_equip_AnimEmitTex2.mmtr		
MaterialShader/Variation/Base_otomo_equip_GOLD.mmtr	Base_otomo_equip_GOLD.mmtr	MMTR Files	Base_otomo_equip_GOLD.mmtr		
MaterialShader/Variation/DU_Weapon_Gold.mmtr	DU_Weapon_Gold.mmtr	MMTR Files	DU_Weapon_Gold.mmtr		
MaterialShader/Variation/DU_Weapon_Gold_Wave.mmtr	DU_Weapon_Gold_Wave.mmtr	MMTR Files	DU_Weapon_Gold_Wave.mmtr		
MaterialShader/Variation/DU_ch90_100_5100_NoMultiBlend.mmtr	DU_ch90_100_5100_NoMultiBlend.mmtr	MMTR Files	DU_ch90_100_5100_NoMultiBlend.mmtr		
Motion/Facial/Common/FC518_0000_RB.motbank	FC518_0000_RB.motbank	MOTBANK Files	FC518_0000_RB.motbank		
Motion/Facial/Common/list/FC518_0000_RL.motlist	FC518_0000_RL.motlist	MOTLIST Files	FC518_0000_RL.motlist		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032.motbank	Talk_Face_U50032.motbank	MOTBANK Files	Talk_Face_U50032.motbank		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032/Talk_Face_U50032.motlist	Talk_Face_U50032.motlist	MOTLIST Files	Talk_Face_U50032.motlist		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032/Talk_Face_U50032_mct.user	Talk_Face_U50032_mct.user	UserData Files	Talk_Face_U50032_mct.user		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032/Talk_Face_U50032_mex.user	Talk_Face_U50032_mex.user	UserData Files	Talk_Face_U50032_mex.user		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032_mcb.user	Talk_Face_U50032_mcb.user	UserData Files	Talk_Face_U50032_mcb.user		
Motion/Facial/DialogueResource/Basic/Talk_Face_U50032_meb.user	Talk_Face_U50032_meb.user	UserData Files	Talk_Face_U50032_meb.user		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032.motbank	Talk_Lip_U50032.motbank	MOTBANK Files	Talk_Lip_U50032.motbank		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032/Talk_Lip_U50032.motlist	Talk_Lip_U50032.motlist	MOTLIST Files	Talk_Lip_U50032.motlist		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032/Talk_Lip_U50032_mct.user	Talk_Lip_U50032_mct.user	UserData Files	Talk_Lip_U50032_mct.user		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032/Talk_Lip_U50032_mex.user	Talk_Lip_U50032_mex.user	UserData Files	Talk_Lip_U50032_mex.user		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032_mcb.user	Talk_Lip_U50032_mcb.user	UserData Files	Talk_Lip_U50032_mcb.user		
Motion/Facial/DialogueResource/Basic/Talk_Lip_U50032_meb.user	Talk_Lip_U50032_meb.user	UserData Files	Talk_Lip_U50032_meb.user		
Motion/Facial/U50032/list/BasicState.motlist	BasicState.motlist	MOTLIST Files	BasicState.motlist		
Motion/NPC/Acc/Acc120_013/Acc120_013.motlist	Acc120_013.motlist	MOTLIST Files	Acc120_013.motlist		
Motion/NPC/Acc/Acc120_015/Acc120_015.motlist	Acc120_015.motlist	MOTLIST Files	Acc120_015.motlist		
Motion/NPC/Acc/Acc120_016/Acc120_016.motlist	Acc120_016.motlist	MOTLIST Files	Acc120_016.motlist		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_001_Loop.mot	npc_Ramen_Airou_Lobby_001_Loop.mot	MOT Files	npc_Ramen_Airou_Lobby_001_Loop.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_002.mot	npc_Ramen_Airou_Lobby_002.mot	MOT Files	npc_Ramen_Airou_Lobby_002.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_003.mot	npc_Ramen_Airou_Lobby_003.mot	MOT Files	npc_Ramen_Airou_Lobby_003.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_004.mot	npc_Ramen_Airou_Lobby_004.mot	MOT Files	npc_Ramen_Airou_Lobby_004.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_005.mot	npc_Ramen_Airou_Lobby_005.mot	MOT Files	npc_Ramen_Airou_Lobby_005.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_011_Loop.mot	npc_Ramen_Airou_Lobby_011_Loop.mot	MOT Files	npc_Ramen_Airou_Lobby_011_Loop.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_012.mot	npc_Ramen_Airou_Lobby_012.mot	MOT Files	npc_Ramen_Airou_Lobby_012.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_013.mot	npc_Ramen_Airou_Lobby_013.mot	MOT Files	npc_Ramen_Airou_Lobby_013.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_051.mot	npc_Ramen_Airou_Lobby_051.mot	MOT Files	npc_Ramen_Airou_Lobby_051.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_052.mot	npc_Ramen_Airou_Lobby_052.mot	MOT Files	npc_Ramen_Airou_Lobby_052.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_801.mot	npc_Ramen_Airou_Lobby_801.mot	MOT Files	npc_Ramen_Airou_Lobby_801.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_802_Loop.mot	npc_Ramen_Airou_Lobby_802_Loop.mot	MOT Files	npc_Ramen_Airou_Lobby_802_Loop.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/fbx/npc_Ramen_Airou_Lobby_803.mot	npc_Ramen_Airou_Lobby_803.mot	MOT Files	npc_Ramen_Airou_Lobby_803.mot		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/npc_Ramen_Airou_Lobby.motlist	npc_Ramen_Airou_Lobby.motlist	MOTLIST Files	npc_Ramen_Airou_Lobby.motlist		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/npc_Ramen_Airou_Lobby_mct.user	npc_Ramen_Airou_Lobby_mct.user	UserData Files	npc_Ramen_Airou_Lobby_mct.user		
Motion/NPC/Airou/Lobby/npc_Ramen_Airou_Lobby/npc_Ramen_Airou_Lobby_mex.user	npc_Ramen_Airou_Lobby_mex.user	UserData Files	npc_Ramen_Airou_Lobby_mex.user		
Motion/NPC/Decorate/JointMap/NPCJointMap_U50032.jmap	NPCJointMap_U50032.jmap	JMAP Files	NPCJointMap_U50032.jmap		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_001_Loop.mot	npc_MeatCooking_Male_BC_001_Loop.mot	MOT Files	npc_MeatCooking_Male_BC_001_Loop.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_011_Loop.mot	npc_MeatCooking_Male_BC_011_Loop.mot	MOT Files	npc_MeatCooking_Male_BC_011_Loop.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_021_Loop.mot	npc_MeatCooking_Male_BC_021_Loop.mot	MOT Files	npc_MeatCooking_Male_BC_021_Loop.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_051.mot	npc_MeatCooking_Male_BC_051.mot	MOT Files	npc_MeatCooking_Male_BC_051.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_053.mot	npc_MeatCooking_Male_BC_053.mot	MOT Files	npc_MeatCooking_Male_BC_053.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_055.mot	npc_MeatCooking_Male_BC_055.mot	MOT Files	npc_MeatCooking_Male_BC_055.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_056.mot	npc_MeatCooking_Male_BC_056.mot	MOT Files	npc_MeatCooking_Male_BC_056.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_101.mot	npc_MeatCooking_Male_BC_101.mot	MOT Files	npc_MeatCooking_Male_BC_101.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/fbx/npc_MeatCooking_Male_BC_102.mot	npc_MeatCooking_Male_BC_102.mot	MOT Files	npc_MeatCooking_Male_BC_102.mot		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/npc_MeatCooking_Male_BC.motlist	npc_MeatCooking_Male_BC.motlist	MOTLIST Files	npc_MeatCooking_Male_BC.motlist		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/npc_MeatCooking_Male_BC_mct.user	npc_MeatCooking_Male_BC_mct.user	UserData Files	npc_MeatCooking_Male_BC_mct.user		
Motion/NPC/Male/BC/npc_MeatCooking_Male_BC/npc_MeatCooking_Male_BC_mex.user	npc_MeatCooking_Male_BC_mex.user	UserData Files	npc_MeatCooking_Male_BC_mex.user		
Motion/NPC/Pugee/npc_Stand_Pugee_Ex/fbx/npc_Stand_Pugee_Ex_869_Loop.mot	npc_Stand_Pugee_Ex_869_Loop.mot	MOT Files	npc_Stand_Pugee_Ex_869_Loop.mot		
Motion/NPC/Pugee/npc_Stand_Pugee_Ex/fbx/npc_Stand_Pugee_Ex_870_Loop.mot	npc_Stand_Pugee_Ex_870_Loop.mot	MOT Files	npc_Stand_Pugee_Ex_870_Loop.mot		
